fun_name,ea,size,has_input_masks,tri_slot_hits,polarity_pair,large_effects_call,score,candidate_type,source_file
FUN_00006170,24944,80,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006170,24944,80,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006170,24944,80,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006170,24944,80,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006188,24968,108,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006188,24968,108,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006188,24968,108,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006188,24968,108,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_0000618c,24972,144,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_0000618c,24972,144,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000618c,24972,144,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000618c,24972,144,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
FUN_000061c0,25024,76,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000061c0,25024,76,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_000061c0,25024,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000061c0,25024,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000061fc,25084,40,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000061fc,25084,40,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000061fc,25084,40,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000061fc,25084,40,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_0000620c,25100,52,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_0000620c,25100,52,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_0000620c,25100,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000620c,25100,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006220,25120,328,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006220,25120,328,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006220,25120,328,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006220,25120,328,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_00006224,25124,192,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006224,25124,192,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006224,25124,192,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006224,25124,192,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_00006240,25152,52,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006240,25152,52,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006240,25152,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006240,25152,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006274,25204,84,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006274,25204,84,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006274,25204,84,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006274,25204,84,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000062c8,25288,84,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000062c8,25288,44,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000062c8,25288,84,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_000062c8,25288,84,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000062c8,25288,44,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000062c8,25288,84,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000062c8,25288,44,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000062c8,25288,44,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
FUN_000062e4,25316,224,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000062e4,25316,224,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000062e4,25316,224,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000062e4,25316,224,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_0000631c,25372,72,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_0000631c,25372,72,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_0000631c,25372,72,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000631c,25372,72,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006364,25444,72,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006364,25444,72,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006364,25444,72,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006364,25444,72,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006368,25448,160,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006368,25448,160,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006368,25448,160,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006368,25448,160,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_000063ac,25516,72,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000063ac,25516,72,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_000063ac,25516,72,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000063ac,25516,72,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000063dc,25564,88,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000063dc,25564,88,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000063dc,25564,88,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000063dc,25564,88,False,0,False,False,0,other,exports\bundle_SYS.BIN.jsonl
FUN_000063f4,25588,52,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000063f4,25588,52,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_000063f4,25588,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000063f4,25588,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006408,25608,120,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006408,25608,120,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006408,25608,120,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006408,25608,120,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_00006428,25640,60,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006428,25640,60,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006428,25640,60,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006428,25640,60,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006434,25652,84,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006434,25652,84,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006434,25652,84,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006434,25652,84,False,0,False,False,0,other,exports\bundle_SYS.BIN.jsonl
FUN_00006464,25700,88,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006464,25700,88,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006464,25700,88,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006464,25700,88,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000064a4,25764,48,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000064a4,25764,48,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000064a4,25764,48,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000064a4,25764,48,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_000064bc,25788,76,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000064bc,25788,76,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_000064bc,25788,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000064bc,25788,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000064d4,25812,48,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000064d4,25812,48,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000064d4,25812,48,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000064d4,25812,48,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_00006504,25860,48,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006504,25860,48,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006504,25860,48,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006504,25860,48,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_00006508,25864,136,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006508,25864,136,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006508,25864,136,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006508,25864,136,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000652c,25900,396,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_0000652c,25900,396,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000652c,25900,396,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000652c,25900,396,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_00006534,25908,52,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006534,25908,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006534,25908,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006534,25908,52,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_00006570,25968,460,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006570,25968,460,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006570,25968,460,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006570,25968,460,False,0,False,False,0,other,exports\bundle_SYS.BIN.jsonl
FUN_00006590,26000,108,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006590,26000,108,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006590,26000,108,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006590,26000,108,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_000065c8,26056,88,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000065c8,26056,88,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_000065c8,26056,88,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000065c8,26056,88,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006620,26144,60,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006620,26144,60,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006620,26144,60,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006620,26144,60,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006658,26200,88,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006658,26200,88,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006658,26200,88,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006658,26200,88,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_0000665c,26204,76,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_0000665c,26204,76,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_0000665c,26204,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000665c,26204,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000066a8,26280,68,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000066a8,26280,68,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_000066a8,26280,68,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000066a8,26280,68,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000066b0,26288,384,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000066b0,26288,384,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000066ec,26348,68,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000066ec,26348,68,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_000066ec,26348,68,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000066ec,26348,68,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006730,26416,104,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006730,26416,104,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006730,26416,104,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006730,26416,104,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000673c,26428,392,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_0000673c,26428,392,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000673c,26428,392,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_0000673c,26428,392,False,0,False,False,0,other,exports\bundle_SYS.BIN.jsonl
FUN_00006758,26456,32,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006758,26456,32,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006758,26456,32,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006758,26456,32,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
FUN_00006778,26488,708,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006778,26488,708,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006778,26488,708,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006778,26488,708,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
FUN_00006798,26520,52,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006798,26520,52,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006798,26520,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006798,26520,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000067cc,26572,52,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000067cc,26572,52,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_000067cc,26572,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000067cc,26572,52,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006800,26624,96,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006800,26624,96,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006800,26624,96,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006800,26624,96,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006860,26720,152,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006860,26720,152,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006860,26720,152,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006860,26720,152,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000068c4,26820,320,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000068c4,26820,320,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000068c4,26820,320,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000068c4,26820,320,False,0,False,False,0,other,exports\bundle_SYS.BIN.jsonl
FUN_00006904,26884,76,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006904,26884,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006904,26884,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006904,26884,76,False,0,False,False,0,other,exports\bundle_MAIN.EXE.jsonl
FUN_00006958,26968,152,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006958,26968,152,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006958,26968,152,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006958,26968,152,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006a04,27140,1060,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006a04,27140,1060,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006a04,27140,1060,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006a04,27140,1060,False,0,False,False,0,other,exports\bundle_SYS.BIN.jsonl
FUN_00006a3c,27196,164,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006a3c,27196,164,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006a3c,27196,164,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006a3c,27196,164,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
FUN_00006a50,27216,152,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006a50,27216,152,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006a50,27216,152,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006a50,27216,152,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006ae0,27360,496,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006ae0,27360,496,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006ae0,27360,496,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006ae0,27360,496,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
FUN_00006b48,27464,140,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006b48,27464,140,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006b48,27464,140,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006b48,27464,140,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006bd4,27604,68,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006bd4,27604,68,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006bd4,27604,68,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006bd4,27604,68,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006c18,27672,84,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006c18,27672,84,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006c18,27672,84,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006c18,27672,84,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006c6c,27756,76,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006c6c,27756,76,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006c6c,27756,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006c6c,27756,76,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006cac,27820,112,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006cac,27820,112,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006cac,27820,112,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006cac,27820,112,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_00006cb8,27832,280,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006cb8,27832,280,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006cb8,27832,280,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006cb8,27832,280,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006d1c,27932,136,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006d1c,27932,136,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006d1c,27932,136,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006d1c,27932,136,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_00006d7c,28028,104,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006d7c,28028,104,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006d7c,28028,104,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006d7c,28028,104,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
FUN_00006dc8,28104,352,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006dc8,28104,352,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006dc8,28104,352,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006dc8,28104,352,False,0,False,False,0,other,exports\bundle_MNU.BIN.jsonl
FUN_00006dd0,28112,168,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006dd0,28112,168,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006dd0,28112,168,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006dd0,28112,168,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006df0,28144,92,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006df0,28144,92,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006df0,28144,92,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006df0,28144,92,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
FUN_00006e78,28280,144,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006e78,28280,144,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006e78,28280,144,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006e78,28280,144,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006ec4,28356,176,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006ec4,28356,176,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006ec4,28356,176,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006ec4,28356,176,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_00006f08,28424,136,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006f08,28424,108,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006f08,28424,136,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00006f08,28424,136,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f08,28424,108,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f08,28424,136,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f08,28424,108,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f08,28424,108,False,0,False,False,0,other,exports\bundle_SYS.BIN.jsonl
FUN_00006f28,28456,188,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006f28,28456,188,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f28,28456,188,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f28,28456,188,False,0,False,False,0,other,exports\bundle_MNU.BIN.jsonl
FUN_00006f3c,28476,272,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006f3c,28476,272,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f3c,28476,272,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f3c,28476,272,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
FUN_00006f74,28532,36,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006f74,28532,760,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006f74,28532,36,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f74,28532,760,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f74,28532,36,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f74,28532,760,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f74,28532,36,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_00006f74,28532,760,False,0,False,False,0,other,exports\bundle_SYS.BIN.jsonl
FUN_00006f98,28568,36,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006f98,28568,36,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f98,28568,36,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006f98,28568,36,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_00006fbc,28604,120,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00006fbc,28604,120,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006fbc,28604,120,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00006fbc,28604,120,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_00007024,28708,96,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00007024,28708,96,False,0,False,False,0,other,exports\bundle_GAME.BIN.jsonl
FUN_00007024,28708,96,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00007024,28708,96,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00007034,28724,412,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00007034,28724,412,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00007034,28724,412,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00007034,28724,412,False,0,False,False,0,other,exports\bundle_ROT.BIN.jsonl
FUN_00007054,28756,604,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_00007054,28756,604,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00007054,28756,604,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_00007054,28756,604,False,0,False,False,0,other,exports\bundle_MNU.BIN.jsonl
FUN_000070b0,28848,92,False,0,False,False,0,other,exports\bundle_all_plus_demo.jsonl
FUN_000070b0,28848,92,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000070b0,28848,92,False,0,False,False,0,other,exports\bundle_ghidra.jsonl
FUN_000070b0,28848,92,False,0,False,False,0,other,exports\bundle_LEGGIT.EXE.jsonl
