name,ea,size,in_degree,out_degree,degree,binary
FUN_00000574,1396,928,0,0,0,MPLR.BIN
FUN_00000914,2324,188,0,0,0,MPLR.BIN
FUN_000009d0,2512,108,0,0,0,MPLR.BIN
FUN_00000bd4,3028,104,0,0,0,MPLR.BIN
FUN_00000ca8,3240,92,0,0,0,MPLR.BIN
FUN_00000a3c,2620,64,0,0,0,MPLR.BIN
FUN_00000af8,2808,36,0,0,0,MPLR.BIN
